Pecha ID, Title, Author, Source ID, Creation Date, Last Update
IFB29F947,སྤྱི་ལོ ༢༠༠༨ལོར་བསམ་འགྲུབ་ཀྱིས་ཉར་ཚགས་བྱས་པའི་སྡེ་དགེའི་དམངས་ཁྲོད་ཀྱི་གནའ་དཔེ་བྲིས་མའི་གློག་རྡུལ་འདྲ་བཤུས།,-,http://purl.bdrc.io/resource/W3CN766,2023-10-12 02:05:14.474332+00:00,2023-10-12 02:05:14.474340+00:00
I343338A4,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-12 02:43:33.849035+00:00,2023-10-12 02:43:33.849043+00:00
I148C3AB3,གསུང་འབུམ། དྷརྨ་ཤྲཱི།,སྨིན་གླིང་ལོ་ཆེན་དྷརྨ་ཤྲཱི།,http://purl.bdrc.io/resource/W9140,2023-10-12 05:06:13.274678+00:00,2023-10-12 05:06:13.274685+00:00
IEAE9BA01,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-12 17:50:54.001891+00:00,2023-10-12 17:50:54.001898+00:00
I0949C99E,གསུང་འབུམ། དྷརྨ་ཤྲཱི།,སྨིན་གླིང་ལོ་ཆེན་དྷརྨ་ཤྲཱི།,http://purl.bdrc.io/resource/W9140,2023-10-12 20:26:07.445744+00:00,2023-10-12 20:26:07.445752+00:00
IBF8FB6BB,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-13 05:28:32.630934+00:00,2023-10-13 05:28:32.630943+00:00
I94DC2B55,གསུང་འབུམ། དྷརྨ་ཤྲཱི།,སྨིན་གླིང་ལོ་ཆེན་དྷརྨ་ཤྲཱི།,http://purl.bdrc.io/resource/W9140,2023-10-13 08:17:10.170070+00:00,2023-10-13 08:17:10.170078+00:00
I5AB73EA8,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-13 21:43:56.328668+00:00,2023-10-13 21:43:56.328676+00:00
IC71A489E,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-14 08:58:48.391063+00:00,2023-10-14 08:58:48.391070+00:00
I768483E7,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-14 22:29:15.165318+00:00,2023-10-14 22:29:15.165326+00:00
I9E51BA20,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-14 22:59:13.933780+00:00,2023-10-14 22:59:13.933788+00:00
I78CFA6A8,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-14 23:29:21.511597+00:00,2023-10-14 23:29:21.511604+00:00
I6441CA1C,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-15 11:16:23.935144+00:00,2023-10-15 11:16:23.935151+00:00
I15D3AACE,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-15 11:47:34.103436+00:00,2023-10-15 11:47:34.103442+00:00
I0AA73A69,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-15 12:18:18.926296+00:00,2023-10-15 12:18:18.926305+00:00
I70087027,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-16 00:07:52.565702+00:00,2023-10-16 00:07:52.565711+00:00
I0FAA1C40,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-16 00:39:06.941179+00:00,2023-10-16 00:39:06.941187+00:00
I229815A9,གསུང་འབུམ། བློ་བཟང་བཟོད་པ།,དཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,http://purl.bdrc.io/resource/W19341,2023-10-16 01:09:37.036851+00:00,2023-10-16 01:09:37.036859+00:00
I00DE28D6,-,-,-,2023-11-20 16:03:39.050284,2023-11-20 16:03:39.050315
OFFFBD584,-,-,-,2023-11-20 16:03:39.050431,2023-11-20 16:03:39.050437
ID65DA674,-,-,-,2023-11-20 16:03:49.087348,2023-11-20 16:03:49.087364
O116AB014,-,-,-,2023-11-20 16:03:49.087517,2023-11-20 16:03:49.087528
I98B9777E,-,-,-,2023-11-21 15:55:43.275696,2023-11-21 15:55:43.275764
OB8599A89,-,-,-,2023-11-21 15:55:43.275910,2023-11-21 15:55:43.275917
IE6296705,-,-,-,2023-11-21 15:55:54.026093,2023-11-21 15:55:54.026111
O61A6BB46,-,-,-,2023-11-21 15:55:54.026278,2023-11-21 15:55:54.026288
I768676E3,-,-,-,2023-11-21 15:59:57.643283,2023-11-21 15:59:57.643305
OE9744F7A,-,-,-,2023-11-21 15:59:57.643471,2023-11-21 15:59:57.643479
IED0147F7,-,-,-,2023-11-21 16:00:07.526825,2023-11-21 16:00:07.526841
O0844FCFC,-,-,-,2023-11-21 16:00:07.527008,2023-11-21 16:00:07.527017
I78DEBB10,-,-,-,2023-11-21 16:02:26.921320,2023-11-21 16:02:26.921351
O0750F3CE,-,-,-,2023-11-21 16:02:26.921547,2023-11-21 16:02:26.921554
I54C05CD4,-,-,-,2023-11-21 16:02:36.950974,2023-11-21 16:02:36.950990
OE08AAA3F,-,-,-,2023-11-21 16:02:36.951117,2023-11-21 16:02:36.951124
I530CE427,-,-,-,2023-11-21 16:04:22.011768,2023-11-21 16:04:22.011789
O4BB77505,-,-,-,2023-11-21 16:04:22.011958,2023-11-21 16:04:22.011969
IC5760CAC,-,-,-,2023-11-21 16:04:32.356805,2023-11-21 16:04:32.356821
OBF842072,-,-,-,2023-11-21 16:04:32.356937,2023-11-21 16:04:32.356943
I437761D1,-,-,-,2023-11-21 16:07:31.779207,2023-11-21 16:07:31.779229
OA00278D6,-,-,-,2023-11-21 16:07:31.779400,2023-11-21 16:07:31.779410
I1AEFC81A,-,-,-,2023-11-21 16:07:41.702405,2023-11-21 16:07:41.702425
OB070FFDA,-,-,-,2023-11-21 16:07:41.702554,2023-11-21 16:07:41.702560
I5D41364E,-,-,-,2023-11-21 16:12:20.857394,2023-11-21 16:12:20.857416
OC61C9575,-,-,-,2023-11-21 16:12:20.857622,2023-11-21 16:12:20.857630
I1F9A933B,-,-,-,2023-11-21 16:12:42.440128,2023-11-21 16:12:42.440149
O599BA4CE,-,-,-,2023-11-21 16:12:42.440352,2023-11-21 16:12:42.440360
I78C3CEA6,-,-,-,2023-11-21 16:53:04.922360,2023-11-21 16:53:04.922390
O72D5F7F9,-,-,-,2023-11-21 16:53:04.922572,2023-11-21 16:53:04.922581
I4A323B2B,-,-,-,2023-11-21 16:53:14.488155,2023-11-21 16:53:14.488173
OEBF4AD52,-,-,-,2023-11-21 16:53:14.488366,2023-11-21 16:53:14.488375
I8C2EDAE4,བོད་ཀྱི་རིག་གནས་ལོ་རྒྱུས་དཔྱད་གཞིའི་རྒྱུ་ཆ་བདམས་བསྒྲིགས་༔ ༢༤,དགེ་སློང་བློ་བཟང་བསྟན་འཛིན།,http://purl.bdrc.io/resource/W00KG01522,2023-12-06T15:31:45.392428,2023-02-01T00:00:00+00:00
ID0DEA871,བོད་ཀྱི་རིག་གནས་ལོ་རྒྱུས་དཔྱད་གཞིའི་རྒྱུ་ཆ་བདམས་བསྒྲིགས་༔ ༢༡,-,http://purl.bdrc.io/resource/W1GS44056,2023-12-06T15:32:04.745772,2023-02-01T00:00:00+00:00
I8E77A677,ལྕགས་སྟག་ཞིབ་གཞུང་།,-,http://purl.bdrc.io/resource/W20170,2023-12-06T15:32:35.193130,2023-02-01T00:00:00+00:00
I6AE461EE,འདབ་ཆགས་མི་ཆོས་སུ་བཤད་པ་རིག་པའི་གཏེར་མཛོད།,-,http://purl.bdrc.io/resource/W20393,2023-12-06T15:32:46.887284,2023-02-01T00:00:00+00:00
I138161D3,ནོར་བཟང་གི་རྣམ་ཐར།,-,http://purl.bdrc.io/resource/W20464,2023-12-06T15:32:59.711992,2023-02-01T00:00:00+00:00
ICF328E00,གནས་ཡིག་ཕྱོགས་བསྒྲིགས།,-,http://purl.bdrc.io/resource/W20828,2023-12-06T15:33:11.496061,2023-02-01T00:00:00+00:00
IF044F472,ཀྲུང་གོའི་བོད་ས་གནས་ཀྱི་ལོ་རྒྱུས་ཡིག་ཚང་ཕྱོགས་བཏུས།,-,http://purl.bdrc.io/resource/W20830,2023-12-06T15:33:23.902681,2023-02-01T00:00:00+00:00
I008DED4C,མགོ་ལོག་གི་ལོ་ངོ་བཞི་བཅུ། ༡༩༥༤་ལོ་ནས ༡༩༩༤་ལོའི་བར།,-,http://purl.bdrc.io/resource/W20914,2023-12-06T15:33:39.882703,2023-02-01T00:00:00+00:00
I2EE4E0C5,དྲི་མེད་ཀུན་ལྡན་གྱི་མཛད་རྣམ།,-,http://purl.bdrc.io/resource/W21595,2023-12-06T15:33:54.097995,2023-02-01T00:00:00+00:00
I78487B88,ཐང་སྟོང་རྒྱལ་པོའི་རྣམ་ཐར།,ལོ་ཆེན་འགྱུར་མེད་བདེ་ཆེན།,http://purl.bdrc.io/resource/W21690,2023-12-06T15:34:05.591066,2023-02-01T00:00:00+00:00
ID8D8E08D,གབ་ཚིག་གསར་བསྒྲིགས།,-,http://purl.bdrc.io/resource/W21769,2023-12-06T15:34:16.117518,2023-02-01T00:00:00+00:00
I41EBEE99,ཤེས་རབ་རྒན་པོའི་འབེལ་གཏམ།,-,http://purl.bdrc.io/resource/W21863,2023-12-06T15:34:25.949745,2023-02-01T00:00:00+00:00
IFCFE86DC,གླིང་དཔའ་བརྟུལ་བརྒྱད་བཅུའི་རྣམ་ཐར།,-,http://purl.bdrc.io/resource/W22156,2023-12-06T15:34:37.059395,2023-02-01T00:00:00+00:00
I86994291,རིག་འཛིན་ཆེན་པོ་དཔལ་ལྡན་བཀྲ་ཤིས་ཀྱི་གསུང་རྩོམ་ཕྱོགས་བསྒྲིགས།,ཨ་ལགས་རྒྱལ་པོ ༠༡་དཔལ་ལྡན་བཀྲ་ཤིས།,http://purl.bdrc.io/resource/W24575,2023-12-06T15:34:48.421538,2023-02-01T00:00:00+00:00
IE8CF5A5C,དཔྱད་རྩོམ་ཚངས་པའི་ཐིག་རིས།,-,http://purl.bdrc.io/resource/W28829,2023-12-06T15:34:59.773288,2023-02-01T00:00:00+00:00
IB5C0C456,པཎ་ཆེན་སྐུ་ཕྲེང་རིམ་བྱོན་གྱི་མཛད་རྣམ།,བློ་བཟང་ཕུན་ཚོགས།,http://purl.bdrc.io/resource/W29013,2023-12-06T15:35:11.169076,2023-02-01T00:00:00+00:00
I692D9E66,གསུང་འབུམ། ཡོན་ཏན་མགོན་པོ།,རྫོགས་ཆེན་མཁན་ཆེན་ཡོན་ཏན་མགོན་པོ།,http://purl.bdrc.io/resource/W29564,2023-12-06T15:35:24.467874,2023-02-01T00:00:00+00:00
I323802E1,ཨེ་ཝཾ་བཀའ་འབུམ་ཁ་སྐོང་།,-,http://purl.bdrc.io/resource/W1AC308,2023-12-06T15:51:16.271313,2023-02-01T00:00:00+00:00
I9359B959,རྒྱུད་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་དཔལ་གསང་བ་འདུས་པའི་རྩ་བའི་རྒྱུད་ཀྱི་སྒྲོན་མ་རབ་ཏུ་གསལ་བར་བྱེད་པའི་རྒྱ་ཆེར་བཤད་པས་འཆད་པ།,རྗེ་བཙུན་ཤེས་རབ་སེངྒེ,http://purl.bdrc.io/resource/W1AC40,2023-12-06T16:04:36.398207,2023-02-01T00:00:00+00:00
IC1200864,རྒྱུད་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་དཔལ་གསང་བ་འདུས་པའི་རྩ་བའི་རྒྱུད་ཀྱི་སྒྲོན་མ་རབ་ཏུ་གསལ་བར་བྱེད་པའི་རྒྱ་ཆེར་བཤད་པས་འཆད་པ།,རྗེ་བཙུན་ཤེས་རབ་སེངྒེ,http://purl.bdrc.io/resource/W1AC40,2023-12-07T17:10:44.163977,2023-02-01T00:00:00+00:00
IF3E101BC,གསུང་འབུམ། སྐྱོབ་པ་འཇིག་རྟེན་མགོན་པོ།,སྐྱོབ་པ་འཇིག་རྟེན་གསུམ་མགོན།,http://purl.bdrc.io/resource/W1KG14647,2023-12-07T17:11:15.094706,2023-02-01T00:00:00+00:00
I84EB18FB,གསུང་འབུམ། བློ་གཏེར་དབང་པོ།,ངོར་པ་དཔོན་སློབ་བློ་གཏེར་དབང་པོ།,http://purl.bdrc.io/resource/W1KG16714,2023-12-07T17:11:51.729284,2023-02-01T00:00:00+00:00
IA4D45F5A,གནམ་བདེ་སྒོ་མོའི་སྙན་ཚིག་འདྲ་བཤུས།,-,http://purl.bdrc.io/resource/W1KG18579,2023-12-07T17:12:18.350676,2023-02-01T00:00:00+00:00
I971C2E7A,སྙིང་ཐིག་སྔོན་འགྲོའི་ཁྲིད་ཡིག་ཐར་ལམ་གསལ་བྱེད་དང་ལམ་བཟང་ཡེ་ཤེས་སྙིང་པོ་བཅས།,ཨ་འཛོམ་འབྲུག་པ་འགྲོ་འདུལ་དཔའ་བོ་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W1KG2170,2023-12-07T17:21:32.491441,2023-02-01T00:00:00+00:00
I84F04086,འོད་གསལ་རྒྱན་གྱི་བཤད་པ།,ཉ་དབོན་ཀུན་དགའ་དཔལ་བ།,http://purl.bdrc.io/resource/W1KG9037,2023-12-07T17:22:21.935824,2023-02-01T00:00:00+00:00
IB02098B4,བསེ་ཚང་བློ་བཟང་དཔལ་ལྡན་གྱི་གསུང་འབུམ།,བསེ་ཚང ༠༦་བློ་བཟང་དཔལ་ལྡན་ཆོས་ཀྱི་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W1PD137800,2023-12-07T17:23:17.409687,2023-02-01T00:00:00+00:00
IFB2400B9,ཉིང་བཅུད་རིག་གནས་སྡོམ་བཤད།,-,http://purl.bdrc.io/resource/W1PD137853,2023-12-07T17:23:44.323777,2023-02-01T00:00:00+00:00
ICB83899F,དཔལ་ལྡན་ས་སྐྱ་པའི་གསུང་རབ་གྲགས་ཆེན་བཅོ་བརྒྱད།,-,http://purl.bdrc.io/resource/W1PD152291,2023-12-07T17:24:32.399689,2023-02-01T00:00:00+00:00
I42A6084B,སློབ་རའི་གཏམ་ཚོགས།,-,http://purl.bdrc.io/resource/W28832,2023-12-07T17:25:12.956285,2023-02-01T00:00:00+00:00
I17AA95ED,སྒྲ་དང་སྡེབ་སྦྱོར།,སི་ཏུ་ཆོས་ཀྱི་འབྱུང་གནས།,http://purl.bdrc.io/resource/W29032,2023-12-07T17:25:28.185274,2023-02-01T00:00:00+00:00
I12472666,ཁམས་འབྲོང་སྟོད་ཡུལ་གྱི་འདམ་བླ་ཚང་དགོན་པའི་བླ་མ་ཀུན་བཟང་ཆོས་དབྱིངས་རྡོ་རྗེའི་རྣམ་ཐར་རིན་ཆེན་ཕྲེང་མཛེས།,-,http://purl.bdrc.io/resource/W2PD19197,2023-12-07T17:25:45.428240,2023-02-01T00:00:00+00:00
I340DE5FA,ཁྲུས་སོགས་ཉེར་མཁོ་ཕྱོགས་བསྡུས་རིན་ཆེན་བུམ་བཟང་།,-,http://purl.bdrc.io/resource/W3CN4621,2023-12-07T17:26:01.169345,2023-02-01T00:00:00+00:00
I8A764804,དབུ་མ་རྩ་ཤེས་ཀྱི་འགྲེལ་པ་བུདྡྷ་པཱ་ལི་ཏ།,སློབ་དཔོན་སངས་རྒྱས་བསྐྱངས།,http://purl.bdrc.io/resource/W3CN524,2023-12-07T17:28:33.386291,2023-02-01T00:00:00+00:00
IC6B14BA0,རྡོ་རྗེ་སྙིང་པོའི་ཁྲིད་ཀྱི་ཟིན་ཐོ།,-,http://purl.bdrc.io/resource/W3CN530,2023-12-07T17:38:29.555324,2023-02-01T00:00:00+00:00
I60A0459E,ལུང་བསྟན་ཕྱོགས་བཏུས།,-,http://purl.bdrc.io/resource/W3CN532,2023-12-07T17:38:52.706768,2023-02-01T00:00:00+00:00
IF57D7337,ཤེར་ཕྱིན་སྒོམ་རིམ་དང་སྨྱུང་གནས་ཕན་ཡོན།,-,http://purl.bdrc.io/resource/W3CN542,2023-12-07T17:39:52.913877,2023-02-01T00:00:00+00:00
IA9373F1C,མཐུན་ལུང་བཤད་གྲྭའི་སློབ་དེབ།,སློབ་དཔོན་ཀརྨ་ཕུན་ཚོགས།,http://purl.bdrc.io/resource/W3CN7910,2023-12-07T17:40:14.199951,2023-02-01T00:00:00+00:00
I0DB00096,འགོག་གླིང་།,བསམ་གྲུབ།,http://purl.bdrc.io/resource/W3PD394,2023-12-07T17:43:52.937914,2023-02-01T00:00:00+00:00
I9520A577,གསུང་འབུམ། དབྲ་སྟོན་ངག་དབང་བསྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,དབྲ་སྟོན་སྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,http://purl.bdrc.io/resource/W4CZ62374,2023-12-07T17:44:19.441630,2023-02-01T00:00:00+00:00
IE30F886F,གསུང་རྩོམ། དཀོན་མཆོག་རྒྱ་མཚོ།,རྒན་གྱའི་དཀོན་མཆོག་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS17499,2023-12-07T17:44:47.086282,2023-02-01T00:00:00+00:00
